One thing about it .. I m a loyal a$$ nicca,offensive language
One thing u can t get me to do is trust a bitch,offensive language
One time in high school, this girl told my friend that he needed proactive. So he told her she needed weight watchers. HAHAHA bitch.,offensive language
Only Americans are degenerate enough to  honor  their war dead by having a barbecue. Anyone who  grills out  for Memorial Day is trash.,offensive language
Only Americans would hire white trash with ties to international terrorism as police officers.,hate speech
Only a FUCKIN #retard #liberal would think #XMen is about them. No. #JesusChrist WAS A #MUTANT&gt;,hate speech and offensive language
Only a broke nigga gonna settle for a broke bitch,offensive language
Only basic bitches workout at planet fitness,offensive language
Only bitches talk shit,offensive language
Only broke bitches steal money .,offensive language
Only faggot pussies put their twitter pic of them and their dog,hate speech and offensive language
Only faggots use white ds s,hate speech and offensive language
Only fags say swag shits mad retarded.,hate speech and offensive language
Only for one reason cause a bitch wont go gay . If your name nt smurf . I see noone,offensive language
Only goofy niggas simp over chicks with community pussy..,offensive language
Only hoes cheat,hate speech and offensive language
Only hoes get 3K followers on instagram,offensive language
Only hoes love me,offensive language
Only in my hick town can you walk into a national sports bar and get Busch light in a can. SMH,offensive language
Only movie i cant wait to see.. Tansformers4 . if its a fail im going killer ape shit on michael bay,offensive language
Only negro to keep adding baby fat as they got older.,offensive language
Only niggah on my TL so getting off now,offensive language
Only ounces and up niggah,offensive language
Only retards retweet fuckry,hate speech
Only the family in my eyes n bitch they rite heree,offensive language
Only the strong survive and that nigga a pussy,offensive language
Only the strong survive and you niggas is bitches,hate speech and offensive language
Only things that calm me down.. pussy and some Cali tree.,offensive language
Only tweet me if that pussy got superpowers,offensive language
Only we would cut our best tight end and resign a trash nigga who can t make a play to save his life,hate speech and offensive language
Only white people use the word cunt. Todd really is taking over,offensive language
Only white trash and morons are offended by the #Redskins team name. #Liberalism,hate speech and offensive language
Only white trash watch football.,hate speech
Only white trash watch hockey.,hate speech and offensive language
Only white trash would call slants and hindis and moslems their equals.,hate speech
Oomf got the hoes,offensive language
Oomf make my skin itch. Like ew bitch.,offensive language
Oops, I just had a Freudian slit.,neither
Open her legs then filet mignon that pussy,offensive language
Open up her legs and filet mignon that pussy,offensive language
Operation Ask Redhead Resolve, Charlie Brown. #rejectedpeanutsspecials,neither
Or get swept in MoTown LOL #Yankees #Tigers #MLB,neither
Or pollo,neither
Or their music is trash,offensive language
Oreo Shake, I want you.,neither
Oreos and coffee for brunch. I do what I want!,neither
Oreos are my life,neither
Oriental rugs cause I m flyer than a dove.,neither
Oscar Taveras went yardie in his 2nd career MLB at bat. What a stud.,neither
Otters would make cool pets if they weren t such cunts.,offensive language
Out of day care, I m taking a kitty nap on you hosers.,neither
Outside my click it ain t another nicca fucc n wit me!,offensive language
Outside with dah fuckin yardie eh,hate speech and offensive language
Over bitches trying to act like I own them a picture,offensive language
Overall, this single life is about fun. Just do that and also get the nudes but don t leak em unless you re a faggot.,offensive language
Overripe eggplants are not good eats. #UNCLEtweet,neither
PHILOSOPHY EXISTENTIALISM AND DEPTH and not trash pop

#MTVHottestLanaDelRey,neither
PND is my jigga man.,offensive language
Padre /Yankee/Angel fans need to stfu,neither
Paid dis much for da belt, I betta crack a bitch,offensive language
Paige better text a bitch lol,offensive language
Painting bitches on rooftops, b/c bitches love rooftops,offensive language
Panda Express is so trash but I wanted Chinese and didn t feel like gettin out the car,neither
Paper over pussy cause pussy Bring problems #PoweroftheP,offensive language
Pappadeaux got the best chicken strips I swear I squeeze lemons over them hoes!,offensive language
Parker Cannon is lyrically beautiful. That bitch comes up with the best lyrics for his songs. Like fuck, man.,offensive language
Parsons trash,offensive language
Part chink.,hate speech and offensive language
Party at the house, come through bitches,offensive language
Pass interference you dumb ass zebra jerks,offensive language
Passing up on mad hoes just to give him what he want,offensive language
Patty dont love these hoes,offensive language
Pau a hoe. How u gon play after the trade deadline,offensive language
Paula Patton pussy got a nigga on stage on his knees talmbout he gotta get her back tonight,hate speech and offensive language
Pay for pussy no yo I get too many freebies,offensive language
Payback is a bitch,offensive language
Paybacks a bitch.,offensive language
Peace fags, just remember I m best Lux support NA. Drop LustBoy pick me and Kakao up TSM.,hate speech and offensive language
Peace my friend..Only Peace..I am not your enemy..Dont say that word again..Look at my Facebook wall..One of my best friends ever was a Moor,neither
Pedro is a little bitch cause he never DM me.,offensive language
Penn State tryna slant and screen all the way down the field lol,neither
Pennsylvania is white trash and is so are all Pennsylvanians.,hate speech
People are fucking retarded lol,hate speech and offensive language
People are so uncivilized.,neither
People asking for donations for Christy Mack,get real the bitch made thousands of dollars for having sex.
Bitch better be Fuckin me,hate speech and offensive language
People be so angry tonight on dis here tweeter. It hard for a colored man to see all dis anger. Like bein in a waffle house in Mississippi,offensive language
People calling and complaining to Spinellis because of our Purge special.
Lmao pussies. #LouisvillePurge,offensive language
People comment on my fb statuses like How was your day? Like bitch wtf do I know you?,offensive language
People get more and more retarded everyday,hate speech and offensive language
People gotta learn to appreciate the people that go out if their way to help you. Even if you don t want their help don t he a bitch,offensive language
People hate on da rig life but I love my baby more then a pussy ass nigguh,offensive language
People on this site are fucking retarded sometimes,hate speech
People talk shit on Twitter but when they see you in person be looking. Like bitch wtf you looking at. Yes its me, yeah I m cute..,offensive language
People tend to bitch about coaching too much, but offensive playcalling has killed the Ags. Indefensible at this point.,offensive language
People who chose the country over the City are miserable trash. They deserve neither respect nor consideration. They are less than scum.,hate speech
People who go to church in Hollywood, CA are all white trash filth.,hate speech
People who grow their own vegetables are nothing but common peasant trash.,hate speech
People who live in #theNetherlands are unwashed trash.,hate speech and offensive language
People who never use any hair product are unkept white trash douche bags.,offensive language
People who play #fantasygames are white trash,offensive language
People who play #roleplayinggames are human filth and don t deserve the same respect you d give a mosquito. They re soulless gutter trash.,hate speech
People who slam on the brakes at yellow lights should not be allowed to drive.,neither
People with trash cars LOVE to drive fast and reckless,offensive language
Perhaps Ezra Miller is the first crack toward changing that, regardless of whether he identifies as queer over gay.,hate speech and offensive language
Perhaps I m not a diehard Yankee fan, but there s no more point in watching this debacle #Yankees #Tigers #MLB So what else is on? LOL,neither
Person: My new years resolution is to not be a jackass to everyone. Me: Yeah, and I m going to buy a PS3. I m not retarded.,hate speech and offensive language
Peter Pan that ho never land that ho,offensive language
Peyton Manning is a goon fuck Eli s pussy ass,hate speech and offensive language
Phaedra is gonna drop Apollo like Mariah did when Da Brat went to prison. These hoes ain t loyal,offensive language
Phillip Rivers look like he almost wants to call dude a nigger for that bad play,hate speech and offensive language
Phone disconnected like a hoe :/ thank god for shmediums hot spot lol,offensive language
Pick a city buy a condo find a fine hoe let some time go #chea,hate speech and offensive language
Pickup line Are you a cat lady? Because I love pussy too

NO WAIT I LITERALLY MEANT I LIKE CATS,offensive language
Picture time outside of metro, fucking fags,offensive language
Pie crust is trash. It be all flaky and dry and shit.,offensive language
Pierce would ve easily drained all these shots with us. He s so trash now smh,neither
Pillow talkin to bitches, i see her she bad but NIGGA SHE BASIC!,offensive language
Pink champagne for my boo thang she a bad bitch I hope that she don t trade me,offensive language
Pisses me off so much when Brett screams fag or whore out the window at people,hate speech and offensive language
Pistols and bad bitches, hustlers and bad business!,offensive language
Pizza and wings bitches,offensive language
Plaid shorts bitches,offensive language
Play me about twice? Aye, im a pyhscopathic cunt. You re dead.,offensive language
Play pussy and get fucked!,offensive language
Play some   fuck bitches get money   music,offensive language
Play these hoes like the lottery,offensive language
Playing to white guilt lasted one last time, whitey felt  absolved , it ends today. It ends in the fields/suburbs of Pennsylvania.,hate speech
Playing with my money is like playing with my emotions niggas don t believe I guess we going to find out then hoe ass niggas,hate speech and offensive language
Please dnt take no pictures please dnt take no pictures especially with my jewelry on man these hoes so vicious,offensive language
Please excuse my bitch ass phone it s been a hoe lately,offensive language
Please stop scoring, otherwise you won t have any runs for tomorrow against Romero #Yankees #BlueJays #MLB,neither
Plot twist I fucked your bitch,offensive language
Plot twist, bitch,offensive language
Plot twist: these hoes are loyal.,offensive language
Pm is u use any of the words I use (ex. Sweg,pm,yid,nid) we re dating,neither
Police niccas Tryn raid da trap,offensive language
Political ass bitches,hate speech and offensive language
Poof. Vamoose son of a bitch,offensive language
Poor Leo,he can t help havin resting bitch face. I feel ya home skillet biscuit,offensive language
Pop a nigguh, sound like crisco,hate speech and offensive language
Pop that pussy,offensive language
Pop that pussy for a real nigga,offensive language
Popcorn and candy for dinner. I always knew Charlie Brown was my spirit animal.,offensive language
Pops interviews remain warm and fuzzy.,neither
Porch monkey 4 Life,hate speech and offensive language
Porch monkey 4 life #Randell,offensive language
Porcha grandma really like a nig for real, I should have tried to hollar fo real,offensive language
Pornographic-oo-oo
Don t make you no hoe-oo,offensive language
Power bomb dat hoe,offensive language
Ppl really can t handle a girl that s not a yes girl and says how she feel .. come off as a bitch,offensive language
Praise thy lord for this season of beanies that is upon us,neither
Prejudice. A preconceived awareness based on a majority of interactions. The negative slant comes from libs. Self preservation is the basis.,neither
Preparing to be called a nigger all night.. I mean play COD all night. #AdvancedWarfareDayZERO,offensive language
Pretend assholes callin the women bitches when they know they love em lol..,offensive language
Pretending that he can make it rain, our ghetto president is in it for himself while govt money whores beg utilties to stay on one more day.,hate speech and offensive language
Pretty mother fucker pull up in a bitch likee,offensive language
Pretty motherfucker pull up in this bitch like,offensive language
Pretty muthafucka pull up in this bitch like,offensive language
Pretty over this whole Yankees thing, id rather lose in the ALCS every year then live in Detroit.. I miss the real Steinbrenner #glorydays,neither
Pretty sure I got ya bitch nudes in my phone nigga,hate speech and offensive language
Probably going to tackle Kenzie when I see her tbh I miss my bitch,offensive language
Procrastination is really a bitch.,offensive language
Profesional sports are only enjoyed by white trash.,offensive language
Project pay is just a soft ass little bitch.,offensive language
Promise to love you and obey..and hit it more than once a day..girl I say that genuinely..fuck that bitch.. It s what you sayy,hate speech and offensive language
Promises were made bitch . You are now my bxtch,offensive language
Protect your bitch at all costs,offensive language
Puffy face hoes,offensive language
Puig had zero lines and yet he s still going to fuck your bitch after that appearance,offensive language
Pull up on a nicca #Bored,hate speech and offensive language
Pull up on my ex make that bitch mad,offensive language
Pull up on my ex make that bitch mad.,offensive language
Pull up on my x make that bitch mad,offensive language
Pumpkin spice Marlboro s for da hoes,offensive language
Punch that hoe cause she deserve it.,offensive language
Punk ass broke faggots.,hate speech and offensive language
Punk bitch walking tall like you got something to prove,offensive language
Punk bitch.,offensive language
Pussy ass hoe niggas, I can t fuck wit y all,hate speech and offensive language
Pussy ass nigguh name Jesus. And his daddy,offensive language
Pussy on my mouth pussy on my pinky ring,offensive language
Pussy only pussy,offensive language
Pussy s don t get pussy.,offensive language
Pussys only pussy an I get it when I need it,offensive language
Put a ring on it or it ain t yo bitch !,offensive language
Put her in her place cause pussies don t get pussy..,offensive language
Put that on everything I love. Ain t no ugly bitch Finna talk to me crazy in my car. I d put her ass out and make her walk,offensive language
Put ya hands up if you a Grade A bitch,offensive language
Put yo bitch in the figure 4 and bedrock her,offensive language
Put your hands down bitch, I ain t gon shoot you,offensive language
Put your tits back in your shit bitch,offensive language
Quan and Dino RT them faggot ass niggas!? Aight man,hate speech and offensive language
Quan stop RT that faggot on my TL,hate speech and offensive language
Quisiera amarte no puedo no, mi mama me dijo dont love them hoes,offensive language
Quit blowing up my feed bitches.,offensive language
Quit hoggin the blunt bitch,offensive language
Quit hurting these women Cuz I m tired of all the bitterness a nigga gotta go through Cuz you a hoe ass nigga.,offensive language
Quit talking shit you fucking faggot. You re seriously just mad bc no one wants you. Who the fuck do you even think you are?,hate speech and offensive language
Quit teasing bitch,offensive language
RICK TOLD YALL TO GO BACK AND KILL EM ALL! Yall niccas didn t listen, now they are chewing on Bob s leg and shit! Extra, tasty, crispy!,offensive language
RT if one of your followers sell pussy but hop on Twitter like they got all the morals and class,offensive language
RT if you fucked a bitch that fucked EVERY nigga in your state,hate speech and offensive language
RT in your own shit now pussy what a joke you d end up just like all the rest no show chicken shit mother fucker,hate speech and offensive language
Rack city bitch !,offensive language
Raised Round real niccas no decoy,offensive language
Rambo bout to flex on these hoes,offensive language
Rap bitches prolly scared of Remy ma lol,hate speech and offensive language
Rape a ho Ben! Lol,offensive language
Ratchet lol ass lol bitch,offensive language
Raunchy ass hoe.,hate speech and offensive language
Ray rice had that bitch of the xans and the lean all in one punch,offensive language
Re: Alexander Skarsgard, my roommate has declared: He s a sexy albino lizard. i dont know how that s sexy, but it kinda is.,offensive language
Reading the ut sexual assault case takes me back 2 college.I ll never forget D Walk would say dont run trains on them hoes.Straight Trouble,offensive language
Ready to bounce out dis bitch,offensive language
Ready to go get my fried Oreos,neither
Real basketball players get disappointed when they throw something in the trash can and miss,neither
Real bitches who really hungry won t be out here arguing with bitches on twitter straight flexin,offensive language
Real love hard to find when these bitches try to fake it with me,offensive language
Real niccas relate fuk niccas perpetrate,offensive language
Real niggas treat me with respect and you re a pussy, nigga.,hate speech and offensive language
Real nigs uck with me and I don t give a uck who don t,hate speech and offensive language
Real shit. Now if the bitch want some grapes or something, THATS different.,offensive language
Real shit: I love eating pussy.,offensive language
Real talk I really ain t fully trusted a bitch since Instagram and twitter became popular,offensive language
Real talk not being byes or nothin! The whole NFC south glad bag trash this year none of the teams have a chance making it to the playoffs!,neither
Really Barnicle? OJ or Anthony Weiner? MJ is a clown show for #teabaggers and the rich. Come on #msnbc do you want good ratings? #morningjoe,offensive language
Really ain t nuttin to cut that bitch off,offensive language
Really bitch?,offensive language
Really bitch? No.,offensive language
Really craving my arroz con pollo y habichuelas right now,offensive language
Really tempted to let out the redneck side of my drink a lot of beer and sing some country karaoke..,neither
Really. 3 hours to find paper work is retarded. Tarrant County Courts suck. 
#wasteoftime,offensive language
Reathie phone jumping out the gym finna cut this bitch off,offensive language
Reathie scared thenna bitch,offensive language
Red Sox fans bitch the loudest about right field. Their hitters exempt from hitting them out too? #Yankees #YankeeStadium,offensive language
Red bitch with me dark skin friend callin talkin bout come and get me,offensive language
Ref finally calls it when it s an arm ball but those hoes didn t count the hand ball in the Mexico game. K #yesiamstillsalty,hate speech and offensive language
Remember that fear is there to guide you, not cripple you.,neither
Remember when I told yall bout my coworker not lookin out a couple weeks back?.. Karma s a hoe, got his ass.,offensive language
Remember when I would spank everyone in meme wars? Because I do #faggots,hate speech and offensive language
Remember when black girls out numbers in front of shit. I m 9 hungry You 7 stupid hoe,offensive language
Reminiscin on my swinger days, when I drove a Caddy and my bitch sported a finger wave,offensive language
Repeat after me: Where my bitches?,offensive language
Rewrite, tinker with it s official language regarding same-sex relationships, divorce, remarriage, etc. But nothing is set in stone at all.,neither
Rick is not a bitch.
#TheWalkingDead,offensive language
Rise up, gonna get higher and higher! Its all hips and nips, otherwise I ain t eating!,offensive language
Roll that weed bitch
Shake that ass hoe,offensive language
Roll tide, bitches,offensive language
Roman Catholics in the US are trash. They give Catholics in Europe a bad name.,hate speech
Roman on GTA IV is a pussy.,hate speech and offensive language
Ronnie Radke s a fucking fag. Fronz owns his ass.,hate speech and offensive language
Ronny kamm is a pussy,offensive language
Rosco would get jealous though. He a bitch,offensive language
Rose colored glasses only, you guys. #wvnextin6,neither
Roseanne really bums me out. The show, and the woman. On that note, it s time to chug some ZzzQuil.,neither
Roses be red
Orchids be bigger 
Donts tell yo daddy
You fuckin a nigger 
#VDdie,hate speech and offensive language
Ross a bitch for not responding,offensive language
Ross got Amber Rose naked these hoes ain t loyal wiz,offensive language
Ross text me back you twat,offensive language
Rows for the hoes

Curls for the girls

Planks for the skanks 

Deep cuts for the sluts

Quads for the broads

No pecs No sex,offensive language
Roy Hibbert so trash. It s unbelievable.,offensive language
Ruby is not ugly #bunga bunga,neither
Rule number one never pursue a bitch from da ova side,offensive language
Rule number two don t trust nobody especially a bitch with a hookers body,offensive language
Ruley a bitch ry,offensive language
Run in ya spot, smash ya hoe fuck on ya couch,offensive language
Run it in her pussy like a crash dummy.,offensive language
Run that nigga, you don t want that nigga, but I need a bad bitch that s hotter than me,offensive language
Running dangerously low on cigarettes these bitches better last me till Monday or Tuesday,offensive language
Russel Martin had a miserable season but is quietly having a good September #Yankees #BlueJays #MLB,neither
Russian roulette that hoe,offensive language
S/O To all the hoes waiting up for that goodnight text.. Bitch please, that nigga don t love you,offensive language
S/O to my Luu s. These are down bitches! Don t fuck with them.,offensive language
S/O to the fine bitch at Walmart Just now. Melted me at the ankles 0_0,offensive language
S/o that real bitch,offensive language
S/o to dat bitch ass nigga in Alabama who wanna kill me #GoodLucc,hate speech and offensive language
SOMEBODY please BRING OUT OF MY hotel room and HIRE ME for something REAL&gt; I work hard for somebody throwing me in the trash. #IWantOut,neither
SOO guys those tweets are bullshit. Be you.. And if the bitch is to stupid what she wants then she not stupid It s that she doesn t want u,offensive language
STOP texting these hoes good morning!,offensive language
Sad that girls look up to Kim so much. Like damn she got famous from being a hoe, and making sex tapes. We need to find better role models.,offensive language
Sadboy bitch we worldwidee,offensive language
Said you a mean bitch,offensive language
Saltine crackers for dinner lol. Sad lyfe.,neither
Sam is hands down easily no doubt in a million years my least favorite character, such a little bitch! #freaksandgeeks,offensive language
Same hoe said I couldn t get it tryna kick it.,offensive language
Same hoes with they ass out tonight gonna be singing Jesus Loves Me in the morning,offensive language
Same niccas tryna be around me .. The same niccas that used to down me!,offensive language
Same people bitchin about jetpacks and shit in AW are counting down the days until it comes out buncha fags.,hate speech and offensive language
Savage can fuck right off, shirty cunt,offensive language
Saw 5 pick up a dime off the floor with her toes. Apparently my monkey toes gene is strong with that one.,neither
Saw a vine of Kobe calling Dwight Howard you a bitch ass nigga,hate speech and offensive language
Saw brownies on the kitchen counter, bit into one and immediately a surge of pain and spice hit my tongue. Chili flakes. Eff you, Brian.,offensive language
Saw my dog humpin this female dog the other day. Now the female is waiting outside my door for a quick hook up. My dog gets bitches!,offensive language
Saw this little freshman ho with what looked like spiked dog collar (stupidest shit ever) so everytime I saw her I said so sexy lmao,offensive language
Say I m wrong but I can treat that pussy right,offensive language
Say it to me when I confront you pussy fuck,hate speech and offensive language
Say it s all about the hoes when it s all about ou, even when I m with my hoes, I tell em all about you,offensive language
Say my fuccn name hoe!,offensive language
Say my fucking name hoe,offensive language
Say what ya want but if I m single and I have the opportunity to have a dick in my ass AND pussy at the same time, I ma take it.,offensive language
Say you love that bitch so much I ll kill yo ass in front of her,hate speech and offensive language
Say you love that bitch so much I ll kill you right in front of her,offensive language
School
Schoo
Scho
Sch
Sc
S
St
Sta
Stay
Stay h
Stay ho
Stay hom
Stay home,neither
School sucks more dick than the hoes who attend it.,offensive language
Scientists have recently discovered that bitches, do in fact, Be trippin,hate speech and offensive language
Scott brooks finds new ways to flip me the bird each game. I know it s the right move but #Idontcare #KDStreak #imsad,neither
Scrappy mom run all his bitches away,offensive language
Screaming money over hoes nigga you ain t fuck shit,offensive language
Search the terms Obama and Twinkie and get a bunch of people rehashing the same handful of jokes while having no idea why Hostess failed,offensive language
Sebastian is high on cat nip rn,neither
Second time these gentrified bitches got on my nerves this morning.,offensive language
Secondary playing like hoes.,offensive language
Seconds from the end what s it gonna be, pull the trigger bitch,offensive language
Seconds from the end, what s it gonna be, pull the trigger bitch.,offensive language
See bitches ruin sports kobe don t play no damn football. Either you was looking to be mentioned for stupidity or ya momma a hoe. Or both.,offensive language
See me ride out of that sunset, on your, colored TV screen #TNT #ACDC,offensive language
See when you paid them bitches pay attention but when you broke you never mentioned so fuck em and keep it strictly pimpin,offensive language
See you fags in 8 hours,offensive language
See&gt; Its a FINE LINE&gt; Killing #faggots doesn t change the source of their creation. Which is #Stupid PEOPLE #overbreeding&gt; #PERIOD&gt;,hate speech and offensive language
Seeing elder queer couples marry really is emotional. They get to live their final years with equality and with dignity.,hate speech and offensive language
Seeing so many basic bitches rn,offensive language
Seeing ugly bitches get pregnant let s me know that nigga swill fuck anything with a pussy. Alcohol is no longer the excuse. You was pressed,hate speech and offensive language
Seem like da colored folk be gettin in da way lately. I just sayin,hate speech
Selling ex lax brownies in front of Meijer to pregnant women. #GoodDeed,offensive language
Send that bitch a smiley face. Bitches love smiley faces :),offensive language
Sendin the link to Wishy Washy to my old hoes,offensive language
Senior privileges bitch,offensive language
Sent ideas in to VOEM , they only seem to wanna hold testing/drills in nice weather, we need to run mock incidents in bad weather, night,,offensive language
Serious question here; How many country songs mention honkey tonk(s)?,neither
Serious question: what do white boys pull up on bitches bumpin?,offensive language
Seriously if you re living at someone s place for free the least you could do is help keep it clean #ratchet #lazy #hoe,hate speech and offensive language
Seriously, reading  thriller  like books spook me more than most horror movies. 
#bookgeek,neither
Seriously, retarded is a really funny word.,hate speech and offensive language
Sesh with my n-words say it like a white kid yes my Kush is betta than yours u are a whore so please kill yo self fool bitch ass,hate speech and offensive language
Sessy s a bitch but is a real homie. Unlike Gabby.,offensive language
Seven digits niggas, two commas hoe.,hate speech and offensive language
Sex with whoever I want whenever I want? Nah. My girl give me good pussy all the time.,offensive language
Sexy ass yellow bone,offensive language
Sexy bitch lame nigguh,hate speech and offensive language
Sgp still in bitches dms,offensive language
Shades of Eric Chavez s past gold glove! #Yankees #Oakland,neither
Shara fuck you in Ya pussy. You know what I meant MF.,offensive language
Sharkeisha isn t dead you re all retarded lop,hate speech and offensive language
She a dirty bitch and I dotn have a doubt,offensive language
She a dyke if one side of her head is faded out,offensive language
She a hoe cause your boyfriend want her? she scary cause she dont talk shit like y all? she ugly cause you don t like her? GROW UP!,hate speech and offensive language
She a true boss bitch I respect her,offensive language
She actin b00gie around u cuz she used to them things u cant supply. Fuckin wit mee..cuz Mr.He ain t shit be the first to take a niqqa bitch,offensive language
She actin like a hoe i dont want her, id rather just smoke my marijuana,offensive language
She be on some real shit n stay on some chill shit .. Besides all my niccas the only one I can chill wit!,offensive language
She be thinking she throwing that pussy back so good and all she doing is throwing ya nut process off,offensive language
She been a hoe all summer but soon as the fall weather hit she ll probably forget about all that and be a good girl again. That s the cycle,offensive language
She bet not put me on her gram I got bitches on the gram,offensive language
She burned that bitch,hate speech and offensive language
She come to visit and the pussy too good, she gotta move to the city within 3 months after yall first fuck or it ain t gon work.,offensive language
She don t get emojis until after I bag, emojis are pussy shit,offensive language
She dont wanna fuck me she wanna fuck my wrist.. tell her like young dro fuck dat bitch!,hate speech and offensive language
She even had a hoe name.,hate speech and offensive language
She feelin a young niggah,offensive language
She fuck with me cause I ain t no bitch .,hate speech and offensive language
She fuckin wit a young niggah,offensive language
She give away that pussy like loose change,offensive language
She gonna pop that pussy for a real niggaa,hate speech and offensive language
She got arrested for domestic violence against him!! Ugh bitch -_-,offensive language
She got ass, this bitch got hips, this bitch got thighs. This bitch here fine, this bitch here bad, she all the way live.,hate speech and offensive language
She got every niggah lookin like dam,hate speech and offensive language
She got me like fuck that bitch,offensive language
She in the mall she balling bitch buy something for me,offensive language
She is not a whore she a ho,offensive language
She just wanna run around the city and make memories that she can barely remember and I d allow her, talk about pussy power.,offensive language
She know my ex bitch she think she got next she fucced a gang of niggas threw that pussy off dec !,hate speech and offensive language
She know that im that niggah,hate speech and offensive language
She like to argue so I sent dat bitch to law school,offensive language
She make me wanna take things slow but I can t even trust a hoe,offensive language
She reps that O13 

Yeah. 

Only the baddest of bitches #1x,offensive language
She said aye whass hannin lil bitch lol,offensive language
She said pop can u make it rain I said bitch I m a water bearer I bring da flood I ll make you drown,offensive language
She said she don t like the fact that I smoke cigarettes. Well sorry Mrs.LadyBitch I don t like the fact that you re a hoe,hate speech and offensive language
She say she can do that same thing as 5 bitches ,,offensive language
She say she want a nigga like me
But that bitch mad cause she can t be my wifey,offensive language
She says i act different, she thinks that its them bad bitches, Naw babe its just you and the thought of you being my misses..,offensive language
She sent me one back, but I ain t even read it. Cause pussys only pussy and I get it when I need it..,offensive language
She sounded like a bird crowing,hate speech and offensive language
She suckin on my dick, cuz I m a pretty bitch,offensive language
She the reason I m quick to dip out on a bitch.,offensive language
She think she bad but my bitch meaner,offensive language
She threw that pussy in a circle, I wanted her to throw it in a pentagon tho,offensive language
She told me that she love me I looked at and said bitch stop,offensive language
She trash tho.,offensive language
She tried to get you to rob the Wop but now the bitch in critical,hate speech and offensive language
She used to fuck wit A$AP, Too Shortsaid he know that bitch from way back,offensive language
She wanna talk shit.. but then have a friendship .. fuck you bitch and I hope u offended,offensive language
She was like ima need you to write a statement. Bitch write yourself a diet! It s always the old people trying to snitch, bitch,hate speech and offensive language
She wonder why im into her when all these hoes be into me,offensive language
She s aint being a bitch, she s just tired of your bullshit. Her attitude towards you is based upon how you treat her.,offensive language
She s just mad cuz her big toe looks like an angry bird! Haha,neither
Sheehey back door cuts still go un guarded! #IU #HoosierHoops #hoosiers,neither
Shine on them hoes,offensive language
Shine on them hoes, let em know that you run shit !,offensive language
Shine on them hoes, let em know you run shit !,offensive language
Shirley Temple was a bad bitch when she was my age as well.,offensive language
Shit I have stalkers and obsessed bitches and crazy ex bitches after me. My life is wonderful,offensive language
Shit is fucking retarded, no one wants to see this shit,offensive language
Shit is trash,offensive language
Shit that Seth says, It s fatter than my cunt.,offensive language
Shittin on all my old hoes,offensive language
Shoot dat nigga n his shordy bitch,hate speech and offensive language
Shoot dice let yo hoe fade me,offensive language
Shoot that nigga an his shorty bitch .,hate speech
Shoot you and your shorty bitch,hate speech and offensive language
Should I be worried that a lady behind my building is talking to a crow?,neither
Should I expect good pussy or good but not good for you pussy from a Tampico drinker?,offensive language
Should I take a nap though too kill a mocking bird or nah?,neither
Shoulda put retard mikey on AHS freakshow,hate speech and offensive language
Shout out to everyone that puts up with my retarded ass. I appreciate it.,offensive language
ShoutOut to Brooklyn and this $3.47/gal gas. On my way to Atlantic to mess with ghetto girls working at Target now.,offensive language
Shoutout that real bitch,offensive language
Shoutout to my Mamma cause she Ain t Raise no hoe,hate speech and offensive language
Shouts out to all my goth bitches,offensive language
Shouts out to my down ass bitches who never give a nigga a hard time!,hate speech and offensive language
Show last night was badass thanks to everyone who came out. If you didn t come out you re a retard. Unless you were at Cock Sparrer,hate speech and offensive language
Shreks on bitches,offensive language
Shrug. Maybe it s a Canadian bitch thing,hate speech and offensive language
Shut the fuck up and quit being such a pussy hahahah,offensive language
Shut the fuck up you fucking cunt!,hate speech and offensive language
Shut up birds it s bed time.,neither
Shut up bitch i wasn t gonna roast.,offensive language
Shut up bitch swallow,offensive language
Shut up bitch you beat off to your sister.,offensive language
Shut up faggot,hate speech and offensive language
Shut up hoe,offensive language
Shut yo mesquito lookin ass up poped bitch,offensive language
Shy girls &gt;&gt;,neither
Shy glizzy sound dumb as shit, you know nothing bout medellin,offensive language
Sick of hearing AP kids bitch about their oh so poor 4.2 GPA. No one cares.,hate speech and offensive language
Side bitches are basically new relationships started.An addition to the problems you already have with your primary woman.,offensive language
Sike naw I love big smelly hoes doe,offensive language
Silly bitch shit never sleeps huh..,offensive language
Simple minded hoe,offensive language
Simply cani deal with a confrontation so I just back away when cunts get aw nasty towards me.. Changed a lot in the past few years tbh,offensive language
Since a lot of you lil bitches wanted to add the 5h hashtag into all my tweets I ll do that shit back #vote5sos,offensive language
Since a youngin bitch we been them niggas,hate speech and offensive language
Since bitches love callin me by my ex girlfriends names so much ima start callin them the names of niggas they fucked,offensive language
Since cats lick themselves all the time, they should be great at eattin pussy,offensive language
Since my girl like to argue I sent that bitch to law school,offensive language
Since you gave me the pussy that ass getting fatter,offensive language
Single colored man looking fo a single white woman. Fat OK. I m nigga,hate speech and offensive language
Single like a dollar fucking bitches like im slater ..AWW MANE!,offensive language
Siri is terrible #cunt,offensive language
Sitting alone watching White Chicks, no pants, fuzzy blankets, tea || turn up,neither
Sixten just shoved like 8 Oreos down his throat,neither
Skinny girls be having that gotta go a couple rounds pussy,offensive language
Skippin spanish class the rest of this week fuck dat bitch,offensive language
Skylar needs to go back to Clarenceville. He taking all the hoes.,offensive language
Slap a hoe with a rusty axe ash my blunts on her ass,offensive language
